name,id,comment,time,positive_prob,sentiment
我放弃不了的,331732411,不是我杠， 你来唱一个？,2019/12/2 13:21,0.234005,0
是个怪姐姐a,1420688812,这声音 有点上头,2019/12/2 13:19,0.231734,0
忽然就想听到她的声音-,599435759,这特么也太快乐了吧,2019/12/2 13:17,0.329212,0
奕333,312529612,仔细听，有一下没一下的萝莉音，再忽然就恶魔女音，真的让你听觉爆炸,2019/12/2 13:04,0.283757,0
二个球,578572119,听着浑身难受,2019/12/2 13:01,0.339499,0
乔不透你心,95966915,听哭了,2019/12/2 12:56,0.442102,0
尐----少,337785231,考试前再也不听日推了,2019/12/2 12:34,0.0283391,0
九华驴,44972928,第一遍 这是啥玩意？第二遍 卧槽！第三遍 喔 涩肚涩肚涩肚 玩毛蛋！ 亲亲 亲亲 亲亲 ,2019/12/2 12:29,0.0372118,0
葉星磊,1302795982,只有我听出了卢本伟卢本伟卢本伟吗？,2019/12/2 12:29,0.22504,0
kiyou_欧尼,2006377789,太洗脑了，我的天,2019/12/2 12:27,0.265443,0
红茶拿铁LARGE,484040950,第一遍听“什么玩意，第二遍”woc，上头了,2019/12/2 12:00,0.347361,0
风清晨别,1352074500,一首歌不认同就删了你这也不叫朋友嘛别好看自己了,2019/12/2 11:59,0.152492,0
纯净水只喝农夫山泉,590634354,老子听第二遍根本停不下来 大哭 ,2019/12/2 11:51,0.268445,0
纯净水只喝农夫山泉,590634354,秀儿是你吗？,2019/12/2 11:48,0.366501,0
逗比你个二货,296043962,你吓唬谁呢,2019/12/2 11:28,0.372486,0
听懂叶,256983266,这，到底是男是女？爱了爱了。,2019/12/2 11:13,0.260715,0
Micheal丶Leo_,281253610,我人都抖了 大哭 ,2019/12/2 10:51,0.295414,0
物料1803,1391175846,刚开始听 ？？？听了一会儿 ？？？,2019/12/2 10:47,0.139289,0
大王acan,431629309,腿抖的根本停不下来,2019/12/2 10:47,0.175258,0
cocobanana09,1297222242,我做错了什么给我推这个？？？,2019/12/2 10:45,0.138369,0
666zr2595417771,1797749844,想问封面是什么衣服,2019/12/2 10:15,0.354757,0
西伯利亚皮皮猪,471302170,太喜欢这个嗓音了,2019/12/2 10:03,0.431164,0
Chooky,539132183,最怕的事情还是发生了 ,2019/12/2 9:37,0.402757,0
Ricky_2012,1765143344,这什么玩意儿，歌还能这么唱，好久没听到这么洗脑的神曲了！,2019/12/2 9:29,0.164076,0
滴水AI,315894026,尝尝因为不够傻吊才会显得格格不入，我要变回傻吊 大笑 大笑 ,2019/12/2 9:21,0.0337083,0
想一下還是算了吧,404960529,你这听歌次数不配啊 流泪 流泪 流泪 流泪 ,2019/12/2 9:11,0.336399,0
我哪多,1645966640,你确定你隔壁有人？,2019/12/2 9:04,0.131245,0
我哪多,1645966640,天使没手么？ 多多笑哭 ,2019/12/2 9:03,0.361337,0
云村村头拉二胡内小伙儿,1313762053,我是什么玩扔 ,2019/12/2 9:02,0.290677,0
龙晨漠,451724539,歌名是窜天猴吗 ,2019/12/2 9:00,0.345905,0
种花家的小五,280684965, 十七夜碎梦 这是什么玩意,2019/12/2 8:58,0.324938,0
艾薇儿_Lavigne,249994751,如果让sai唱会不会越骚，无法自拔 多多调皮 ,2019/12/2 8:37,0.410558,0
艾薇儿_Lavigne,249994751,昨天刚想到今天就日推？？？？？你偷窥我？,2019/12/2 8:36,0.195309,0
绿袖子___,1530329556,我终于找到这个烦人的歌了,2019/12/2 8:16,0.343588,0
BPM-70,303791537,有没有见过猴子 跳舞？没有，但是我听过乔碧萝唱过 ,2019/12/2 8:15,0.390571,0
玩蛇少女噢,579901988,你哪里来的优越觉得声音丑？ 人家声音丑能出歌 你呢？,2019/12/2 8:14,0.033722,0
一身幺蛾子,384033904,我第一次听着歌 竟然是美娟唱的。,2019/12/2 8:08,0.390385,0
生老三千疾丶,276114087,我凑，昨天抖音听到，今天日推。 ,2019/12/2 7:44,0.105905,0
楠悦诗,1440063714,为啥有人把这首歌传到抖音啊 惊恐 ,2019/12/2 7:36,0.161272,0
向憨憨的老公,276951199,超能查派的妈 生病 ,2019/12/2 7:27,0.354,0
随机的传说总是好的,1400421412,靠我给同学分享她说在抖音上听了挺好就搜了收藏，瞬间再也不想给她分享歌曲了靠,2019/12/2 7:22,0.0381142,0
澔釗,530632539,真的是个看不见的艺术,2019/12/2 7:07,0.422022,0
感情是j,1422105919,握草，丑美丑美,2019/12/2 6:52,0.427904,0
丶夜雨秋灯话鬼狐,1655995263,为毛我的全开都没点提示？,2019/12/2 4:58,0.270897,0
星辰大海烟尘人间_,250696313,啊啊啊 以后再也不敢拖着工作不做了 我他妈想睡觉,2019/12/2 3:43,0.187453,0
丧一下可以吗,1822553698,所以这歌名的意思就是带着鸭嗓一边唱歌一边跳舞的猴子？ 反正我超爱这首歌 大哭 ,2019/12/2 2:39,0.362677,0
Get-lost--,617886452,说实话不好听,2019/12/2 1:45,0.157457,0
许一世l回眸,449323035,女 怎么你们男生每次追女生追到一半就不追了，男 当你刮奖刮到一个谢字还会继续往下刮吗？女 你甘心吗？男 甘心？一个人的努力解决不了两个人的关系。女 你不试一下怎么知道？男 我干嘛要当备胎。,2019/12/2 1:28,0.0119022,0
_冯安娜,1292807418, 你怎么像标本杵在我心里头,2019/12/2 1:02,0.263427,0
薛定谔的阿姆斯特朗回旋猫,1471249062,抱歉，没有笑您的意思,2019/12/2 0:37,0.310424,0
FlowerMonster_,427906792,卧槽神奇！！今天刚在抖音刷到推荐的歌手三位之一就是她以及这首歌，结果私人fm就推给我了哇网易six 强 强 ,2019/12/2 0:10,0.313801,0
AbaDi先森,270618831,听了一分多钟，什么声音也没有。我想，这就是dj的高妙所在，让我倾听自己的内心 后来才发现没开声音。,2019/12/2 0:09,0.0943174,0
轻叹世界多变-,505690346,感觉自己十八岁的经历写出来就是本百科全书,2019/12/1 23:44,0.272732,0
没听觉不代表失聪,320880934,我他妈以为唱的是泰语嗷。,2019/12/1 23:32,0.324895,0
FFF寒冰使,386504185,你是想把他隔壁广东省的我笑死吗 多多笑哭 ,2019/12/1 23:29,0.272348,0
风信子官,253802708,真是个神曲 让我神魂颠倒,2019/12/1 23:17,0.401473,0
LAUV6_6,1532787076,如果有一天你不开心了，那么就请你来听听这首歌，再看看评论区，两者配合使用效果更佳 ！！完全会被它折服！！,2019/12/1 23:13,0.193975,0
有趣的落落,413546007,你是魔鬼吗,2019/12/1 23:12,0.37537,0
九邪惡,1492848175,嗯？？？,2019/12/1 23:07,0.273181,0
dnbsad,124254390,好听死了,2019/12/1 23:00,0.395024,0
TsienGu,1366391456,声音太好听了,2019/12/1 22:58,0.351852,0
情浮比鱼蛮,1288164039,这声音哪里是造物者难辞其咎的败笔 她是芸芸众生望尘莫及的瑰丽啊,2019/12/1 22:56,0.195327,0
只爱雪胖啊,1831368340,难听也没有让你听,2019/12/1 22:55,0.225126,0
月与诗,328633797,猴子跳舞？ ,2019/12/1 22:54,0.411595,0
窥爱,1387170948,刚刚看到就笑了出来，笑死我对你有什么好处,2019/12/1 22:37,0.37782,0
活着很精彩,1414527743,放你娘得臭屁,2019/12/1 22:11,0.322016,0
#NAME?,406924859,笑死我然后继承我的谷歌公司吧,2019/12/1 22:10,0.433608,0
大头爸爸_Rise,1457183689,我现在只记得一句 五 猫逮！,2019/12/1 22:05,0.383611,0
买瓶冰红茶,357934238,高校博士后录取通知书给你寄去了，学校自己建,2019/12/1 22:05,0.385182,0
若仟1226,2061234384,这声音吸引着我,2019/12/1 22:01,0.436347,0
杭州梅干菜,256258417,这歌，这歌声明明不是那种好听的！但我 大哭 怎么循环了 了,2019/12/1 21:58,0.064306,0
腾讯创始人,434218200,这首歌还是被网易云音乐上的贵族发现了,2019/12/1 21:44,0.298881,0
忘放空留念,308837404,这是什么神仙歌曲 呆 太好听了,2019/12/1 21:37,0.394881,0
妳煴,510752757,我说抖狗快狗快离开 在座各位没意见吧,2019/12/1 21:33,0.0608972,0
CoConote,408573842,去蹦，去野，不枉为少年！,2019/12/1 21:29,0.340504,0
受人欢迎的北方,449114226,死神怕不是亲了你,2019/12/1 21:28,0.201686,0
妳煴,510752757,万恶的抖音,2019/12/1 21:27,0.209397,0
故事朝南,1762236477,上面那个说美国广西话的，你想笑死爷,2019/12/1 21:12,0.441103,0
halo傅集,387056218,这不是印度式英语 这是属于乡村英语 就类似于我们说的地方话。发音就是这样。起源于部分民谣作品,2019/12/1 21:01,0.317664,0
EA7_ghosts,494338419,第三遍 呜 阿see油see油 ,2019/12/1 20:57,0.376493,0
黑焰芙丽德,311253449,我给朋友听了这首歌，听了一半她皱着眉头说什么玩意儿让我切歌。几天后她突然扭扭捏捏找到我问这首歌叫啥，当时不觉得好听但后来就是想再听几次 ,2019/12/1 20:34,0.323225,0
想摘月亮的小盆友,1819254456,我有点不能理解这首歌的MV,2019/12/1 20:33,0.234757,0
顾浅越,2054213427,我是湖北考生，现在距高考还有189天，我正在写数学，公式还不太熟，但是我不慌，因为我才高一,2019/12/1 20:30,0.334825,0
还我小毛驴c,1436779041,这是经过处理了,2019/12/1 20:24,0.281157,0
嘻嘻嘻Xx呀-,647720561,简直停不下来,2019/12/1 20:24,0.399517,0
墨藏星辰,571990934,菜 菜虚鲲？,2019/12/1 20:15,0.172008,0
墨藏星辰,571990934,蔡徐坤？,2019/12/1 20:15,0.397548,0
Waitingforyou180113,1340621871,这是不是印度英语 ,2019/12/1 20:07,0.413001,0
遇风之期,1366226132,我记得前几天还没那么多评论的..国内抖音也火了？？？,2019/12/1 20:07,0.0596719,0
灭门啦啦啦啦,2014180202,太魔性了,2019/12/1 19:58,0.259386,0
推个大香蕉吧啦,262645732,看我日推了怎么神仙 色 ,2019/12/1 19:58,0.422914,0
死鱼眼的家伙都是好人,1492374970,昨天才在B站上听到 多多捂脸 ,2019/12/1 19:58,0.366417,0
受害者没有凶手,1828778307,只有我觉得前奏有点像suffer嘛？,2019/12/1 19:56,0.333545,0
二涯冲四楼,42490323,只有我一个人听到的是say哆say哆吗,2019/12/1 19:51,0.359922,0
季下晴空,554336383,小破站来的 奸笑 ,2019/12/1 19:49,0.262876,0
一之濑澪,283226218,今天听着这歌在马路上摇着走 ,2019/12/1 19:48,0.393997,0
其实可以不用在意我,449030484,请尊重一下别人的作品吧 别在评论区这么诋毁 这也能体现出你的个人素质是怎样 不喜欢听可以不听 没有必要这样,2019/12/1 19:37,0.273614,0
酱油拌饭-,431440020,野猴disco,2019/12/1 19:34,0.415289,0
轲K轲,254653211,女版杨坤,2019/12/1 19:33,0.385652,0
Rosir_,360589874,我是2020届高考，可是我数学差到极点，不知道怎么提升，300一点的我快要崩溃了,2019/12/1 19:29,0.0220308,0
俩个人170722,547629230,丑和帅不矛盾了嘛,2019/12/1 19:28,0.303872,0
盛夏zv,1548307261,xswl总结 死神没有嘴，天使没有手,2019/12/1 19:25,0.12423,0
榴莲爱上芝士,128550612,太好听了吧！,2019/12/1 19:14,0.419671,0
毛毛啊啊哦,137300145,这歌我知道 叫没米没米没米我了踹,2019/12/1 19:13,0.0955335,0
有事就说话,74145249,这首歌中文名字叫什么？,2019/12/1 19:07,0.311215,0
一口气喝完果缤纷,276975273,我也是无奈的笑哭加滑稽，郁闷死了。以后码程序我都不敢听这歌了,2019/12/1 18:50,0.0304293,0
昨天就有人鱼线的PDD,340549848,就好比喷了香水的臭脚丫子 臭香臭香的 鬼脸 ,2019/12/1 18:44,0.31564,0
昨天就有人鱼线的PDD,340549848,应该是这样死神 he tui,2019/12/1 18:43,0.380897,0
老夫的少女心190519,1858217374,你是不是想笑死我，然后继承我的作业,2019/12/1 18:41,0.318262,0
求x的n次方,1692911310,确实是这样，但是大众的口味各有不同，你不认同不一定代表大众的想法，我只是觉得她能以这种嗓音唱这种歌还唱的很好而感到惊讶。,2019/12/1 18:37,0.431805,0
史莱姆咸鱼起,1314058826,网易。。。。你绝对跟小破站有关系，我刚刚看完视频 大哭 ,2019/12/1 18:29,0.390642,0
揽漫天星河入梦_,547975975,被死神吻过的嗓音,2019/12/1 18:19,0.443027,0
守望先锋-198,56801391,放屁这明明上抽烟天使的声音。,2019/12/1 18:12,0.170932,0
Wodmmmmmm,472946276,嘶 有点上头,2019/12/1 18:09,0.354677,0
可怕罗,606530081,愣着干什么？赶紧给他换上敌军的衣服啊！ 滑稽 ,2019-12-13 17:06:51,0.267954,0.0
双笙加油盜奥力给,1359028559,抄封真上道，侵权真牛批原作太杯具，粥粉太口区作曲靠粘贴，歌词靠复制没人再创新，干脆全照搬罪犯笑嘻嘻，原作才可惜谁算小学生？公私得分清有人瞎混淆，有人抱不平罪在网暴上？教授哭唧唧,2019-12-13 16:44:44,0.0220885,0.0
人一头,371704761,请问你家里没事了吧,2019-12-13 16:17:46,0.352527,0.0
人一头,371704761,我们不会死，要不然你示范一下？你喝的孟婆汤里面是不是有人吐口水进去了？嘴巴这么臭。,2019-12-13 16:17:29,0.0335082,0.0
土嗨爱好者111,512742644,因为是公众人物，所以一点人性就得被人喷。况且谁知道真相了，只是看你们在说就是了。,2019-12-13 15:50:25,0.177912,0
一个不成熟的萝莉控,103374243,抄不抄的先不讲，这个B听的歌还真不少,2019-12-13 15:38:00,0.132178,0
纳兰桥真,328860129,本座乞请鲁迅，闻一多，郁达夫，郭沫若各位大神返阳论战！,2019-12-13 15:28:24,0.436425,0
纳兰桥真,328860129,本仙乞请鲁迅，闻一多，郁达夫，郭沫若各位大神返阳论战！,2019-12-13 15:27:23,0.381179,0
纳兰桥真,328860129,本仙乞启请鲁迅，闻一多，郁达夫，郭沫若各位大神返阳论战！,2019-12-13 15:24:32,0.350215,0
纳兰桥真,328860129,这首歌可以当电影咒怨的立題曲，细品极其恐怖 惊恐 ,2019-12-13 15:15:12,0.418141,0
jw586461709,474160284,2019年世间最毒的诅咒 你唱歌像花粥？,2019-12-13 15:11:38,0.305596,0
考试告辞,1880415001,太秀了,2019-12-13 14:46:29,0.234569,0
2020w,128280554,声卡怪物嗷，离了声卡就不大行了,2019-12-13 14:39:15,0.392769,0
Beyond乾仔,68115883,花照搬和李裁缝真乃“音乐界”两大鬼才,2019-12-13 14:35:15,0.409801,0
YanG_Hole,373240571,你偷东西被别人发现了，还不准别人谴责你？你这么善良不想别人受伤害怎么不去当官改条例呢,2019-12-13 14:07:07,0.0237453,0
__Alva,103492790,啥才华？我不太听得懂这句话 外星 外星 外星 ,2019-12-13 14:01:33,0.382339,0
故梦已逝-只是空城,558599347,你还会说什么？笑死，评论全是你在刷？还能说点其他的？,2019-12-13 13:44:40,0.215741,0
故梦已逝-只是空城,558599347,00后有问题？您怎么还不死？,2019-12-13 13:43:38,0.0455948,0
纳兰桥真,328860129,对，洋毛子的东西自己不中用，不如我们拿来用！ 呲牙 ,2019-12-13 13:35:54,0.131322,0
夕待暖烟,75135819,因为你们遇到我们这些斗士真的不堪一击，不自量力还不如认同她潮汐的事实在这里挨骂你以为你们骂的过我们这些知道真相事情的人吗？,2019-12-13 13:31:57,0.00896122,0
夕待暖烟,75135819,你们这群洗白的人最好有多远滚多远吧，我们就不说什么了，就因为你们这群跳比谁都还欢的泼猴我们就做个斗士给你们看看吧。你们不跳谁愿意稀罕你啊，像洗白这脏歌就省省你的力气吧,2019-12-13 13:29:32,0.0364551,0
一氧化二氢剧毒,623155033,那可不，想到有人直接抄歌还不被罚，理直气壮，nb坏了，六亲都不想认了,2019-12-13 13:29:02,0.0271951,0
我怀里才是人间喔,409075451,王胜娚老师在其中扮演什么角色？,2019-12-13 13:09:16,0.443749,0
夕待暖烟,75135819,谁稀罕你啊，看得起你吗？我看你这种人就是笑话把自己当另类看着可笑而已，也不看看谁在哪里咬谁在哪里跟 一样跳。你自己好到哪去了，在这里显得你自己知书达礼吗？,2019-12-13 13:07:56,0.00770648,0
我怀里才是人间喔,409075451,做错事不该挨骂？,2019-12-13 13:01:58,0.189649,0
朱景文,542204022,半斤八两而已，权当个笑话看看就好了。溜了溜了，不看你们互咬了。 大笑 ,2019-12-13 13:01:50,0.122926,0
我怀里才是人间喔,409075451,我们没多高尚，但比你这种混淆黑白的人好的多，是吧小学生。,2019-12-13 13:01:38,0.343755,0
夕待暖烟,75135819,而且知道日本人韩国人吗？他们也只会抓我们中国人不好的一面，真以为他们会说好话，而且我们中国自己人不争气反而让自己的国人败光了还不能反驳他们，你说这种窝囊气谁不气，就以前日本人总是抓我们中国人素质问题说事，而且国人是怎么做的也不看看,2019-12-13 13:00:30,0.00909881,0
夕待暖烟,75135819,还不能反驳他们，也不看看那些洋人是什么德行他们只要发现中国不好的一面肯定会夸大其词就像日本人一样知道不,2019-12-13 12:53:32,0.0340973,0
夕待暖烟,75135819,你让那些留学的那些学生怎么想，要每天听洋人那些冷嘲热讽的话吗？,2019-12-13 12:52:23,0.200174,0
夕待暖烟,75135819,本来是道德问题好吗？不经过别人同意就拿去用了还不受法律制作这有什么好值得沾沾自喜洋洋得意了，而且偷别人还都是外国人的不觉得丢人丢人现眼吗？然后那些洋人有可以嘲笑我们了你就高兴了自在了。,2019-12-13 12:51:40,0.0409375,0
夕待暖烟,75135819,她的歌都是潮汐侵权别人的就别有好话了，问题你可以不看啊，我高尚不高尚反正不喜欢这种偷别人作品的人说成自己的还不道歉，我看你听歌就是了这种人的歌都听不怕耳聋,2019-12-13 12:49:00,0.147845,0
朱景文,542204022,别闹哈，我听歌就听歌，可还没有那个闲心上升到道德方面去，只是昨晚闲来无聊点开评论看了一下觉得有些乌烟瘴气，打仗一般，忽觉有趣罢了。 大笑 ,2019-12-13 12:45:47,0.0875516,0
炽天使的右边翅膀,499633626,无耻,2019-12-13 12:43:51,0.383947,0
clannad天下第一,307512054,一开口就知道，老粥孝子了,2019-12-13 12:41:09,0.449834,0
朱景文,542204022,单纯的觉得你们这样维权有趣罢了。,2019-12-13 12:39:38,0.0774691,0
夕待暖烟,75135819,世界那么多好听的歌原创的歌优秀的歌怎么多，干嘛要降低自己等级去听她剽窃来的歌真是无语了,2019-12-13 12:37:37,0.0839688,0
夕待暖烟,75135819,你就别阴阳怪气了，看着可笑而已问题谁喜欢听这种劣质品啊，就像你喜欢买名牌衣服也不想要地摊货吧 ,2019-12-13 12:36:06,0.0370631,0
漆黑魅音,1307099190,刚调查了一下，恍然大悟，我擦，这花粥的操作太阔怕了,2019-12-13 12:31:26,0.354346,0
夕待暖烟,75135819,因为你不通网啊,2019-12-13 12:21:08,0.389348,0
夕待暖烟,75135819,我希望如此，因为有我们这群人守护迟早像花粥一样的所谓音乐人别来污染我的耳朵弄着清净，还有你们这些斗士快点洗白啊，怎么这么不堪一击吗？到现在还不是有人在骂花粥你们可真不行啊 ,2019-12-13 12:09:03,0.0104242,0
许嵩崧,1999938700,李裁缝是谁,2019-12-13 12:07:28,0.412928,0
盈盈乖_,1546038769,可这不是出头 而且他也道歉了 这样继续讽刺没意思 好好听歌就好了,2019-12-13 12:05:36,0.0950052,0
1503的FZ,407870061,冰雪节限定？,2019-12-13 12:04:08,0.399945,0
漆黑魅音,1307099190,？这首歌有什么问题，不知道,2019-12-13 11:50:01,0.313423,0
jw586461709,474160284,自我高潮 扣帽子 双标，真是粥孝子一类走犬的通病。,2019-12-13 11:49:54,0.294172,0
故友_z,1287429905,你可别像狗一样舔,2019-12-13 11:47:17,0.26998,0
猹国师,1982556683,low穿地心的货色， 西西呕吐 ,2019-12-13 11:45:39,0.379438,0
猹国师,1982556683,因果报应罢了,2019-12-13 11:43:46,0.269308,0
中毒的咸鱼,397790503,为什么不改作曲人，这首歌都不是你作曲的,2019-12-13 11:31:56,0.0992877,0
逃避责任现实,1553035092,是不是我家狗栓没拴好你啊，跑这来毒你奶奶,2019-12-13 11:12:15,0.293104,0
大汉卐民族,282353080,花粥终于唱了一首不像问题少女一样的歌儿了,2019-12-13 10:51:42,0.374646,0
追风的碎片,356369493,“希望看到这条评论的人永远开心” 星星 ,2019-12-13 10:48:03,0.423353,0
流浪者岸,1436158730,好听为啥不听的又不要钱就是要钱老子也听一边听歌一边骂她不要脸 咬我呀,2019-12-13 10:45:34,0.120978,0
军师赤羽信之介,1667382993,兄弟，刀不好收啊,2019-12-13 10:40:38,0.105161,0
嘿傻子1811,1666586515,不是男女平等嘛，你这样一说不就把女孩放在弱势了，还有，做错事哪分男女。这和他还小不懂事，他还是个孩子，这种屁话有什么区别。还有听众不出头，还能等谁来，这样的话原作者一个人终究是孤掌难鸣的。,2019-12-13 10:38:45,0.0419185,0
少了一颗眼睛的玩具熊想要当英雄,446872113,现在在听觉得 有人不知悔改 迷雾中混淆黑白在情怀里市侩 旁人不敢来拆穿看似时来运转 实则在顶风作案 真是绝了,2019-12-13 10:29:23,0.298185,0
睡觉zZ1704,467319675,您父母健在？,2019-12-13 10:19:12,0.372518,0
王道冲,107330476,作曲花粥？？？？,2019-12-13 10:12:32,0.142975,0
宁在想什么,334115201,不是国粹的原创就不需要尊重？？宁可憋出来丢人咯,2019-12-13 10:02:23,0.0619906,0
上尺工凡三六等等,50731134,我真是气笑了，跟他们这种人没法交流,2019-12-13 09:53:49,0.117413,0
上尺工凡三六等等,50731134,不然岂不是官方打脸，X狗有,2019-12-13 09:48:17,0.151628,0
倾久不想改名,1611077579,您就是剩蛋 嘛？,2019-12-13 09:29:00,0.337327,0
拾忆往昔肆夜轻狂,119969693,我朋友说我对待别人就积气，然后憋个大 大哭 ,2019-12-13 09:28:50,0.128052,0
killmepleaseeeee,137554569,粥孝子你来啦,2019-12-13 09:28:03,0.438013,0
油炸皮卡丘qwq,1772297801,自己睁眼睛说瞎话在那块胡扯，跟你讲理就说我恶意骂人，在你说我骂你的那条之前，哪骂你了？说我过分？玻璃心就别出来丢人现眼，从头到尾，微博百度都有实锤的证据，玻璃心就别在这块编瞎话叭叭,2019-12-13 09:20:44,0.058102,0
夕待暖烟,75135819,主要是原曲伴奏好听，没有原曲伴奏的称托你觉得这首歌好听吗？还是抖音上的歌别人肯定像见了老鼠一样回避的 ,2019-12-13 09:18:13,0.0250429,0
夕待暖烟,75135819,对方一年前的侵权行为已经无法取证，很难拿到赔偿，就算最后赔了也可能就是几千元 大不了让对方的作品暂时下线，可在漫长的诉讼过程中人家随时可以重新编个曲录一录又回来了。等于原作者不但没办法拿回应得的东西，还要付出去更多。,2019-12-13 09:12:45,0.0391722,0
夕待暖烟,75135819,因为上诉成本太高，风险太大。律师们都说这种因租Beat引起民事纠纷在我国没有任何案例可以参考。败出山所赐，在国内这边Super Love已经被定义为不受版权保护的编曲作品。,2019-12-13 09:04:08,0.226854,0
盈盈乖_,1546038769,那你多正？ 不觉得这种行为是墙头草吗,2019-12-13 09:02:14,0.243413,0
1070218817,438982561,主要是歌好听，不然他们知道啥？,2019-12-13 09:00:32,0.376714,0
1070218817,438982561,我砍完了才收,2019-12-13 08:59:34,0.291061,0
1070218817,438982561,我们是来维权的不是来听歌的,2019-12-13 08:58:53,0.286865,0
夕待暖烟,75135819,别人原作者也想告她，可是中国法律对于版权问题没有像其他国家一样重视,2019-12-13 08:58:39,0.227771,0
OuPinxuan,582768586,去你家水井里放点那什么奇怪的东西吧？反正很刺激 大笑 ,2019-12-13 08:58:15,0.43993,0
夕待暖烟,75135819,你可以去B站看看为什么原作者没有告成她，真很可恶,2019-12-13 08:57:49,0.264972,0
OuPinxuan,582768586,40米的刀差点没收起来 大笑 ,2019-12-13 08:54:22,0.336723,0
花粥本鬼,453193565,你们这些骂花粥的，麻烦先去了解下他好吗？我一开始就是这样，了解他完以后，我现在不光想骂他，我还想打他,2019-12-13 08:48:15,0.145864,0
瑾衣十年,38779968,没错啊，抄袭鬼才，也是才,2019-12-13 08:43:58,0.443789,0
夕待暖烟,75135819,也永远品味不了蜂蜜的甜味，你也只能品味苍蝇那种臭味，跟你这种人怼简直就是在拉低我们的智商，你就继续活在自己的梦里吧，永远叫不醒装睡的人,2019-12-13 08:41:48,0.0523869,0
夕待暖烟,75135819,你这种苍蝇也只有喜欢这种味道吧,2019-12-13 08:37:19,0.0900941,0
夕待暖烟,75135819,你在怎么洗，在怎么无理取闹也改变不了她潮汐别人作品的事实，你因为有时空隧道吗？,2019-12-13 08:36:28,0.0771089,0
夕待暖烟,75135819,潮汐侵权别人作品不管原创激不激动都让人讨厌口区就像蟑螂一样,2019-12-13 08:33:15,0.20223,0
好期待的Aki,515381972,？？你是三观有多歪才会说出这种话？,2019-12-13 08:32:17,0.219442,0
夕待暖烟,75135819,别自欺欺人好不，这还不是洗吗？,2019-12-13 08:26:51,0.052688,0
夕待暖烟,75135819,还在哪里装什么，敢做不敢成了你跟花粥一样怂包，一个德行，真当别人跟你一样是傻子还是瞎子还是看懂你的中文是什么意思,2019-12-13 08:26:12,0.0247505,0
九州云烟梦,387665353,你有啥底气举报的啊？像一种动物你是再说你自己？,2019-12-13 08:17:30,0.0904682,0
rua313,127091242,super love怎么找不到了？,2019-12-13 08:15:43,0.182237,0
-陨落星尘-,331540390,敢不敢用大号来？,2019-12-13 08:14:40,0.398542,0
-陨落星尘-,331540390,抄又如何？没抄又如何？你不开心，我就很开心。,2019-12-13 08:11:13,0.321464,0
牧木先森,550789258,品歌不品人,2019-12-13 07:47:23,0.208331,0
盈盈乖_,1546038769,我说了？,2019-12-13 07:37:30,0.375489,0
盈盈乖_,1546038769,你三观得多正 这个事你管的了吗？ 你喷几句说几句讽刺的话版权就还给人家了？,2019-12-13 07:36:58,0.124553,0
盈盈乖_,1546038769,我有说过他做对了？,2019-12-13 07:35:06,0.300216,0
盈盈乖_,1546038769,我又没有说过花粥对了,2019-12-13 07:34:27,0.296297,0
盈盈乖_,1546038769,那你这样说我还能怎么办,2019-12-13 07:33:59,0.340485,0
盈盈乖_,1546038769,鬼才洗 爱咋地咋滴 服了,2019-12-13 07:23:14,0.181229,0
盈盈乖_,1546038769,我只是觉得人家就算是做错了 你们也没必要一直谴责,2019-12-13 07:22:38,0.20245,0
夕待暖烟,75135819,你们洗白的网斗残士也挺多比如你,2019-12-13 07:22:27,0.347486,0
夕待暖烟,75135819,你们洗白人士也挺多的这种乐色都喜欢，你们这群人就别给华语乐坛填乱行不，明明现在华语乐坛越来不像以前了又被你们搞成这样看以后去原创干这行职业吧，你这种低俗的人也只配她剽窃来的歌怎么可能去听原创哦。,2019-12-13 07:21:17,0.0181705,0
玄玄qaq_小号,1788195126,我不管你们，我也不想喷，好听我就听 大哭 ,2019-12-13 07:06:36,0.325445,0
夕待暖烟,75135819,你怎么像一天犬一样到处乱咬人，你家主子放你出来了是吧，本来就是好嘛，有本事你花粥自己原创出来一个让我们看看啊，没有就闭嘴吧，显得你不像小学生,2019-12-13 06:36:39,0.0195388,0
夕待暖烟,75135819,你这种人就应该多去杨永信哪里电一电你的脑子是个啥，好好读读八荣八耻别在这里丢人现眼让别人看你这种人有多可笑,2019-12-13 06:31:57,0.132561,0
夕待暖烟,75135819,然后潮汐的人被人追捧，而那些原创连吃饭都成问题只省下灵魂知道不还想这怎么做原创出来给你们听，反而被你这句话戳中只会感到心寒，知道做原创辛苦吗知道做原创废脑吗？我看你只知道好听就是了，就你这句话就否定别人半年时间学分，而你就可以轻轻松松把不属于你的东西占为己有要点脸好不。,2019-12-13 06:27:40,0.0884837,0
夕待暖烟,75135819,所以你这种就别在给华语乐坛填乱了行不，因为华语乐坛真的不行了好吗？而且别人欧美音乐人为什么怎么多优秀神仙阵容不应该我们反思反思吗？如果中国音乐原创的歌怎么多的话你觉得别人不会认可我们吗？问题中国市场是真的不怎么样好吗有其实音乐方面的，如果想你们怎么想的话那些做原创的该怎么想,2019-12-13 06:16:41,0.00468081,0
